event_id,robot_id,mission_id,severity,code,kind,observed_at,received_at,provenance,zone,status,health_state,action,speed_ratio,reason
b16bceee233f4581b2583f679496dc50,robot-bravo,run-1785053201446-e6a66128-m1-robot-bravo,critical,,safety_decision,2026-07-26T08:06:47.031Z,2026-07-26T08:06:47.035Z,SIMULATED,B2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
65ae95868bb74138bb5919b6a2734670,robot-charlie,run-1785053201446-e6a66128-m1-robot-charlie,critical,,safety_decision,2026-07-26T08:06:46.348Z,2026-07-26T08:06:46.355Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
f6e1f079765743b7b25d07586e6fd41d,robot-charlie,run-1785053201446-e6a66128-m1-robot-charlie,critical,,safety_decision,2026-07-26T08:06:46.223Z,2026-07-26T08:06:46.223Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
6e9d52468d68452ba9bffe4c4efb3426,robot-charlie,run-1785053201446-e6a66128-m1-robot-charlie,critical,,safety_decision,2026-07-26T08:06:46.166Z,2026-07-26T08:06:46.166Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
73819888c92348528b6611225220e8a2,robot-charlie,run-1785053201446-e6a66128-m1-robot-charlie,critical,,safety_decision,2026-07-26T08:06:46.102Z,2026-07-26T08:06:46.106Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,sensor health is UNSAFE: bmi270.accelY is not finite: nan
83cac04be92d45308a0c9c7a555673aa,robot-charlie,run-1785050051023-9fd5a343-m1-robot-charlie,critical,,safety_decision,2026-07-26T07:14:17.677Z,2026-07-26T07:14:17.678Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
db28567dc04e4675a5f42d50a2b2ac57,robot-charlie,run-1785050051023-9fd5a343-m1-robot-charlie,critical,,safety_decision,2026-07-26T07:14:17.615Z,2026-07-26T07:14:17.616Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
7419491d500244c786354264d333e156,robot-charlie,run-1785050051023-9fd5a343-m1-robot-charlie,critical,,safety_decision,2026-07-26T07:14:17.553Z,2026-07-26T07:14:17.555Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
63a2ab6101854914a515e686fb02d1b5,robot-charlie,run-1785050051023-9fd5a343-m1-robot-charlie,critical,,safety_decision,2026-07-26T07:14:17.429Z,2026-07-26T07:14:17.429Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
a0c2fbe101df4707a5423881b427eca5,robot-bravo,run-1785050051023-9fd5a343-m1-robot-bravo,critical,,safety_decision,2026-07-26T07:14:17.366Z,2026-07-26T07:14:17.368Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
da45426a885d41f9bc75135ff3e6cd1f,robot-bravo,run-1785050051023-9fd5a343-m1-robot-bravo,critical,,safety_decision,2026-07-26T07:14:17.304Z,2026-07-26T07:14:17.306Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
3529634a5847449393a4e0898bd7d5ef,robot-charlie,run-1785050051023-9fd5a343-m1-robot-charlie,critical,,safety_decision,2026-07-26T07:14:17.303Z,2026-07-26T07:14:17.304Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
9dca2abd708a48aebad69999717e4dc2,robot-charlie,run-1785050051023-9fd5a343-m1-robot-charlie,critical,,safety_decision,2026-07-26T07:14:17.245Z,2026-07-26T07:14:17.247Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
4e73792535b74449a136438757b9bff8,robot-bravo,run-1785050051023-9fd5a343-m1-robot-bravo,critical,,safety_decision,2026-07-26T07:14:17.241Z,2026-07-26T07:14:17.242Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
8d6f32ea2eb44a71a994020d8c566582,robot-bravo,run-1785050051023-9fd5a343-m1-robot-bravo,critical,,safety_decision,2026-07-26T07:14:17.180Z,2026-07-26T07:14:17.183Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
7efae4f42b68432a8511fa10e3f40a0b,robot-charlie,run-1785050051023-9fd5a343-m1-robot-charlie,critical,,safety_decision,2026-07-26T07:14:17.180Z,2026-07-26T07:14:17.181Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
e72a771203eb4f919eebd1d5d0fffc24,robot-bravo,run-1785050051023-9fd5a343-m1-robot-bravo,critical,,safety_decision,2026-07-26T07:14:17.115Z,2026-07-26T07:14:17.120Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
3f1d23d9b41c4a76ab07ffc42ba828eb,robot-charlie,run-1785050051023-9fd5a343-m1-robot-charlie,critical,,safety_decision,2026-07-26T07:14:17.053Z,2026-07-26T07:14:17.056Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
1c3560e3dda24dbabeb86b1342ffb069,robot-bravo,run-1785050051023-9fd5a343-m1-robot-bravo,critical,,safety_decision,2026-07-26T07:14:17.052Z,2026-07-26T07:14:17.057Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
e7a7b5eb2d7246ff9ef5a788ff18ce98,robot-bravo,run-1785050051023-9fd5a343-m1-robot-bravo,critical,,safety_decision,2026-07-26T07:14:16.992Z,2026-07-26T07:14:16.994Z,SIMULATED,B2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
6487a18cef434778ab7f12a2541d41c1,robot-charlie,run-1785050051023-9fd5a343-m1-robot-charlie,critical,,safety_decision,2026-07-26T07:14:16.301Z,2026-07-26T07:14:16.302Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
558c66508988469faa58655ae46d8736,robot-charlie,run-1785050051023-9fd5a343-m1-robot-charlie,critical,,safety_decision,2026-07-26T07:14:16.178Z,2026-07-26T07:14:16.180Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
aa84d4150c324e038c24a7740fda5487,robot-charlie,run-1785050051023-9fd5a343-m1-robot-charlie,critical,,safety_decision,2026-07-26T07:14:16.113Z,2026-07-26T07:14:16.115Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
c946e884478b48ccafb5ca5b2db737d3,robot-charlie,run-1785050051023-9fd5a343-m1-robot-charlie,critical,,safety_decision,2026-07-26T07:14:16.050Z,2026-07-26T07:14:16.051Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,sensor health is UNSAFE: bmi270.accelY is not finite: nan
594997c99e4a4fbc8b53be5d38904550,robot-charlie,run-1785048115532-e3c5fa51-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:42:01.793Z,2026-07-26T06:42:01.794Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
2e3271c08b5a4e05a01b6d0b5bcd618e,robot-charlie,run-1785048115532-e3c5fa51-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:42:01.732Z,2026-07-26T06:42:01.733Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
07e74fffc9fe4882989d5d239b659504,robot-charlie,run-1785048115532-e3c5fa51-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:42:01.670Z,2026-07-26T06:42:01.671Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
392a7661168247c6b750bc9e380fb694,robot-charlie,run-1785048115532-e3c5fa51-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:42:01.545Z,2026-07-26T06:42:01.546Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
d6297d6f21994fb6a7284ee2e93630ab,robot-bravo,run-1785048115532-e3c5fa51-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:42:01.483Z,2026-07-26T06:42:01.483Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
65875fa4aaf64245982d932c424ef5ea,robot-charlie,run-1785048115532-e3c5fa51-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:42:01.421Z,2026-07-26T06:42:01.422Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
0e56830afbf2413e9fc29e943fd9cc07,robot-bravo,run-1785048115532-e3c5fa51-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:42:01.421Z,2026-07-26T06:42:01.421Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
6c6a3e50db3449b791b95d0636a88ffb,robot-bravo,run-1785048115532-e3c5fa51-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:42:01.358Z,2026-07-26T06:42:01.362Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
5e4c35a0f8344a229a77c3e35af29470,robot-charlie,run-1785048115532-e3c5fa51-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:42:01.358Z,2026-07-26T06:42:01.359Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
b4a969983c534299bdad49a086be5002,robot-charlie,run-1785048115532-e3c5fa51-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:42:01.296Z,2026-07-26T06:42:01.297Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
a3cfc27537aa467e9e8a6b711a3d0b03,robot-bravo,run-1785048115532-e3c5fa51-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:42:01.296Z,2026-07-26T06:42:01.299Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
31db57ca10a44a32a8e573e52eb3c55f,robot-bravo,run-1785048115532-e3c5fa51-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:42:01.235Z,2026-07-26T06:42:01.237Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
b4f03366777049dcb29a6db73688b0bf,robot-charlie,run-1785048115532-e3c5fa51-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:42:01.174Z,2026-07-26T06:42:01.175Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
19cb7b1e98a34602bd20dd520f233d6f,robot-bravo,run-1785048115532-e3c5fa51-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:42:01.174Z,2026-07-26T06:42:01.175Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
42df2d9d12f94abe9b5edd65d526c050,robot-bravo,run-1785048115532-e3c5fa51-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:42:01.112Z,2026-07-26T06:42:01.113Z,SIMULATED,B2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
b187a2da87b546f7bdd597a4437fd183,robot-charlie,run-1785048115532-e3c5fa51-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:42:00.426Z,2026-07-26T06:42:00.428Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
97b6fe6678eb435ab9e46c25614d9c0a,robot-charlie,run-1785048115532-e3c5fa51-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:42:00.302Z,2026-07-26T06:42:00.303Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
1705fa416a1145b2bee48bbbc473dbdc,robot-charlie,run-1785048115532-e3c5fa51-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:42:00.241Z,2026-07-26T06:42:00.244Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
31f8b6e0279f48998be534da96e31177,robot-charlie,run-1785048115532-e3c5fa51-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:42:00.178Z,2026-07-26T06:42:00.179Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,sensor health is UNSAFE: bmi270.accelY is not finite: nan
74d0d0da3c504dd78cbf79dd9c66adb9,robot-charlie,run-1785047947112-3f5ce38c-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:39:13.209Z,2026-07-26T06:39:13.209Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
9ee6c6138d9246ffa258db0e1e6799d3,robot-charlie,run-1785047947112-3f5ce38c-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:39:13.148Z,2026-07-26T06:39:13.149Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
60d2189143c24ed18aa957e064acd2ab,robot-charlie,run-1785047947112-3f5ce38c-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:39:13.087Z,2026-07-26T06:39:13.088Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
baa13c69b63b42a1a9cea68cb5073fc4,robot-charlie,run-1785047947112-3f5ce38c-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:39:12.962Z,2026-07-26T06:39:12.962Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
d6456f1acbb14a7b9567f3e903a33081,robot-bravo,run-1785047947112-3f5ce38c-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:39:12.914Z,2026-07-26T06:39:12.915Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
538605470f384e0388527726add9243c,robot-bravo,run-1785047947112-3f5ce38c-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:39:12.853Z,2026-07-26T06:39:12.854Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
775dc1642fea401ca6e3ca42812620d8,robot-charlie,run-1785047947112-3f5ce38c-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:39:12.838Z,2026-07-26T06:39:12.838Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
49ff6fda87834a93846a1acd57e2daaf,robot-bravo,run-1785047947112-3f5ce38c-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:39:12.790Z,2026-07-26T06:39:12.791Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
8b1e165f3d1a46588a215be4924df5b2,robot-charlie,run-1785047947112-3f5ce38c-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:39:12.775Z,2026-07-26T06:39:12.777Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
1a0687eb1da649d8be72a93c76161ddc,robot-bravo,run-1785047947112-3f5ce38c-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:39:12.729Z,2026-07-26T06:39:12.729Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
6631d34d8559480fa8d745b41e15b2f0,robot-charlie,run-1785047947112-3f5ce38c-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:39:12.713Z,2026-07-26T06:39:12.714Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
49e76c5ec4574245ac206393b377b73a,robot-bravo,run-1785047947112-3f5ce38c-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:39:12.667Z,2026-07-26T06:39:12.668Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
5cce0f383a564e2fabee6814fcb4f0d6,robot-bravo,run-1785047947112-3f5ce38c-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:39:12.606Z,2026-07-26T06:39:12.607Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
2e7ef699bbc045fa9389d17568637a28,robot-charlie,run-1785047947112-3f5ce38c-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:39:12.590Z,2026-07-26T06:39:12.590Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
c14152a83e5d4382a9ff2f8937c8b0f6,robot-bravo,run-1785047947112-3f5ce38c-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:39:12.543Z,2026-07-26T06:39:12.544Z,SIMULATED,B2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
e238aa4745a74cb9bdb7fa0a86ea0e37,robot-bravo,run-1785047947112-3f5ce38c-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:39:12.482Z,2026-07-26T06:39:12.483Z,SIMULATED,B2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
cb74e7dc519d456eab36c35db97796b7,robot-charlie,run-1785047947112-3f5ce38c-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:39:11.844Z,2026-07-26T06:39:11.844Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
b401f55b158442a089ebd6ba1a4cf5a3,robot-charlie,run-1785047947112-3f5ce38c-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:39:11.722Z,2026-07-26T06:39:11.725Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
4279bdf6012b4e02be45c53469065462,robot-charlie,run-1785047947112-3f5ce38c-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:39:11.658Z,2026-07-26T06:39:11.659Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
0b57e2c245ce48e0b8941503a1d0ace7,robot-charlie,run-1785047947112-3f5ce38c-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:39:11.596Z,2026-07-26T06:39:11.599Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,sensor health is UNSAFE: bmi270.accelY is not finite: nan
f52eb5f0296748838abf8a63bbd0f2d7,robot-charlie,run-1785047775252-ac96fb15-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:36:20.904Z,2026-07-26T06:36:20.905Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
0b06e5497dd04afc96b303fc0c586a7a,robot-charlie,run-1785047775252-ac96fb15-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:36:20.844Z,2026-07-26T06:36:20.844Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
9a427d4fad6b444f9f46c8e2fd8a6719,robot-charlie,run-1785047775252-ac96fb15-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:36:20.781Z,2026-07-26T06:36:20.782Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
bc13dc97d2bf4e1c9088cb88b053b76b,robot-charlie,run-1785047775252-ac96fb15-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:36:20.657Z,2026-07-26T06:36:20.658Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
6a4016a502a147a8aa89346be43f3e46,robot-bravo,run-1785047775252-ac96fb15-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:36:20.595Z,2026-07-26T06:36:20.596Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
f06cd1c1fbb843f392f10e435a926876,robot-bravo,run-1785047775252-ac96fb15-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:36:20.532Z,2026-07-26T06:36:20.534Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
cf54c67e59cb489ab9f0f259fe5d1caa,robot-charlie,run-1785047775252-ac96fb15-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:36:20.532Z,2026-07-26T06:36:20.533Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
6e43af9d30e14930904b05e3a0d1dc9c,robot-charlie,run-1785047775252-ac96fb15-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:36:20.471Z,2026-07-26T06:36:20.472Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
39e1336990514da9931e35546a6944a2,robot-bravo,run-1785047775252-ac96fb15-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:36:20.471Z,2026-07-26T06:36:20.472Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
69eded3514ab4922809483d12c7cfb01,robot-charlie,run-1785047775252-ac96fb15-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:36:20.408Z,2026-07-26T06:36:20.409Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
0430a5b47ec64570bda4d23cfbbcb575,robot-bravo,run-1785047775252-ac96fb15-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:36:20.408Z,2026-07-26T06:36:20.409Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
3598be61384c4dc6a2a8f0f5ee873742,robot-bravo,run-1785047775252-ac96fb15-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:36:20.346Z,2026-07-26T06:36:20.348Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
9f9dc2758dce4781942b5c99f8ef6ee6,robot-bravo,run-1785047775252-ac96fb15-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:36:20.282Z,2026-07-26T06:36:20.284Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
42fbb09a39424da0905f662107099103,robot-charlie,run-1785047775252-ac96fb15-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:36:20.282Z,2026-07-26T06:36:20.286Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
c7c32d0cc9b14f42b9f7c4ebc24c2803,robot-bravo,run-1785047775252-ac96fb15-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:36:20.220Z,2026-07-26T06:36:20.222Z,SIMULATED,B2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
4025f79065ed439db1427788ab7b7597,robot-charlie,run-1785047775252-ac96fb15-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:36:19.532Z,2026-07-26T06:36:19.535Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
30a17fb9002f4b76ab297614282b1032,robot-charlie,run-1785047775252-ac96fb15-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:36:19.407Z,2026-07-26T06:36:19.409Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
2bc150e48a304f7d8a7059805581bbc0,robot-charlie,run-1785047775252-ac96fb15-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:36:19.345Z,2026-07-26T06:36:19.347Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
3da59c72c12d4002bea1ba3d27a21396,robot-charlie,run-1785047775252-ac96fb15-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:36:19.283Z,2026-07-26T06:36:19.286Z,SIMULATED,A1,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,sensor health is UNSAFE: bmi270.accelY is not finite: nan
15cde0edef25473db6df79c6ceea5136,robot-charlie,run-1785046485044-d7a89f62-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:14:50.992Z,2026-07-26T06:14:50.993Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
457b4ee8c8004843beb76f6db43e8dd9,robot-charlie,run-1785046485044-d7a89f62-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:14:50.930Z,2026-07-26T06:14:50.931Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
8ae9ccae712146d39ddd4286ad3b619d,robot-charlie,run-1785046485044-d7a89f62-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:14:50.866Z,2026-07-26T06:14:50.866Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
ce789cda2f584a12830ec9cba8c48eb0,robot-charlie,run-1785046485044-d7a89f62-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:14:50.741Z,2026-07-26T06:14:50.742Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
c8739669c1c744b48b8b2beced7f94b4,robot-bravo,run-1785046485044-d7a89f62-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:14:50.678Z,2026-07-26T06:14:50.680Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
4c4dc4f123ac4738ae57b98e30e330ca,robot-bravo,run-1785046485044-d7a89f62-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:14:50.616Z,2026-07-26T06:14:50.616Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
0118c5e1586e4aaaa2e5b5e4a51f199d,robot-charlie,run-1785046485044-d7a89f62-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:14:50.616Z,2026-07-26T06:14:50.618Z,SIMULATED,C2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
edc8486da0504719afc9d497a3742306,robot-bravo,run-1785046485044-d7a89f62-m1-robot-bravo,critical,,safety_decision,2026-07-26T06:14:50.558Z,2026-07-26T06:14:50.560Z,SIMULATED,C2,SAFE_STOPPED,HEALTHY,SAFE_STOP,0.0,manual resume required after a safe stop
0c188f40a61e469982bd2d8f125918df,robot-charlie,run-1785046485044-d7a89f62-m1-robot-charlie,critical,,safety_decision,2026-07-26T06:14:50.555Z,2026-07-26T06:14:50.556Z,SIMULATED,B2,SAFE_STOPPED,UNSAFE,SAFE_STOP,0.0,manual resume required after a safe stop
